System label,Subset,Prediction,Reference
AE-QM7b-2932,Test,-1141.646729,-1142.496224
AE-QM7b-2365,Test,-1898.487915,-1898.667805
AE-QM7b-880,Test,-1329.302002,-1327.618714
AE-QM7b-4590,Test,-1274.194702,-1273.743484
AE-QM7b-4253,Test,-1629.448853,-1629.182569
AE-QM7b-6316,Test,-1660.951416,-1661.502983
AE-QM7b-442,Test,-1457.491821,-1457.776855
AE-QM7b-2542,Test,-1486.09082,-1486.614559
AE-QM7b-6612,Test,-1258.578003,-1257.921297
AE-QM7b-4802,Test,-1704.766113,-1705.25487
AE-QM7b-4054,Test,-1638.544922,-1638.327973
AE-QM7b-3605,Test,-1693.121826,-1692.880643
AE-QM7b-2298,Test,-1645.094238,-1645.16716
AE-QM7b-3278,Test,-1704.554199,-1704.345048
AE-QM7b-5192,Test,-1566.14917,-1566.351515
AE-QM7b-5154,Test,-1858.88623,-1858.66201
AE-QM7b-2324,Test,-1485.018433,-1484.822278
AE-QM7b-77,Test,-1143.651855,-1143.182248
AE-QM7b-4512,Test,-1478.526733,-1478.474866
AE-QM7b-1540,Test,-1741.265625,-1740.640235
AE-QM7b-554,Test,-1751.771973,-1750.934246
AE-QM7b-3081,Test,-1497.159424,-1496.509635
AE-QM7b-4585,Test,-1546.050049,-1546.198008
AE-QM7b-5406,Test,-1538.706055,-1538.338746
AE-QM7b-3068,Test,-1555.087524,-1554.847515
AE-QM7b-5974,Test,-1717.549805,-1717.383236
AE-QM7b-809,Test,-1491.31189,-1490.49296
AE-QM7b-2570,Test,-1400.365479,-1401.67114
AE-QM7b-2066,Test,-1292.310303,-1292.018505
AE-QM7b-1445,Test,-1568.683838,-1568.629546
AE-QM7b-6265,Test,-1706.824707,-1707.227313
AE-QM7b-5064,Test,-1856.032959,-1855.926574
AE-QM7b-2728,Test,-1650.934814,-1651.132887
AE-QM7b-4218,Test,-1776.425781,-1776.338015
AE-QM7b-5119,Test,-1454.656494,-1455.700586
AE-QM7b-5713,Test,-1608.738281,-1609.097641
AE-QM7b-4626,Test,-1708.864136,-1708.794527
AE-QM7b-1656,Test,-1741.744385,-1741.079261
AE-QM7b-7069,Test,-1084.149536,-1084.606381
AE-QM7b-1031,Test,-1563.239624,-1563.605261
AE-QM7b-2123,Test,-1499.51355,-1498.843061
AE-QM7b-4292,Test,-1571.862793,-1571.989078
AE-QM7b-354,Test,-1608.480957,-1607.992169
AE-QM7b-6827,Test,-1426.054932,-1424.665285
AE-QM7b-834,Test,-1484.992432,-1483.989281
AE-QM7b-2136,Test,-1904.596802,-1904.981457
AE-QM7b-1149,Test,-1249.273804,-1249.491679
AE-QM7b-1751,Test,-1773.725708,-1773.408517
AE-QM7b-3868,Test,-1523.835083,-1524.046531
AE-QM7b-3168,Test,-1693.045288,-1692.767724
AE-QM7b-6726,Test,-1693.69751,-1692.160935
AE-QM7b-3821,Test,-1486.320679,-1486.658534
AE-QM7b-3184,Test,-1700.264648,-1700.310379
AE-QM7b-5875,Test,-1566.578613,-1566.451508
AE-QM7b-6764,Test,-1190.098389,-1189.486975
AE-QM7b-150,Test,-1248.662354,-1248.930955
AE-QM7b-1123,Test,-1299.771729,-1299.87584
AE-QM7b-3294,Test,-1708.192749,-1707.925059
AE-QM7b-4085,Test,-1525.003174,-1525.168205
AE-QM7b-1343,Test,-1579.675903,-1579.454261
AE-QM7b-4356,Test,-1389.72644,-1389.068715
AE-QM7b-5147,Test,-1744.961548,-1745.094383
AE-QM7b-5703,Test,-1541.990234,-1542.841714
AE-QM7b-5364,Test,-1414.74707,-1414.857808
AE-QM7b-7033,Test,-1387.929077,-1388.939889
AE-QM7b-5262,Test,-1573.368652,-1573.735494
AE-QM7b-491,Test,-1090.690552,-1091.293103
AE-QM7b-6219,Test,-1294.638306,-1293.353687
AE-QM7b-923,Test,-947.4188232,-945.0631734
AE-QM7b-6376,Test,-1293.680786,-1294.763887
AE-QM7b-5659,Test,-1699.155273,-1698.474462
AE-QM7b-83,Test,-989.4647827,-988.885429
AE-QM7b-1074,Test,-1399.946777,-1400.001305
AE-TAE140-55,Test,-372.9374084,-374.658
AE-QM7b-5026,Test,-1448.326172,-1449.157355
AE-QM7b-1535,Test,-1550.014038,-1546.68148
AE-QM7b-7131,Test,-1105.636963,-1104.638441
AE-QM7b-3551,Test,-1832.017578,-1831.066706
AE-QM7b-4948,Test,-1306.31958,-1305.202732
AE-QM7b-609,Test,-1481.717896,-1481.199716
AE-QM7b-4657,Test,-1721.426392,-1721.060523
AE-QM7b-3792,Test,-1517.668823,-1517.470262
AE-QM7b-604,Test,-1343.864136,-1344.472077
AE-QM7b-4460,Test,-1400.392944,-1400.76411
AE-QM7b-3198,Test,-1435.800903,-1437.076679
AE-QM7b-56,Test,-866.112854,-866.5730274
AE-QM7b-5101,Test,-1452.807251,-1452.978057
AE-QM7b-4608,Test,-1217.233643,-1216.98292
AE-QM7b-5148,Test,-1714.838867,-1715.35716
AE-QM7b-6432,Test,-1441.136719,-1440.211032
AE-QM7b-2599,Test,-1528.162964,-1529.338082
AE-QM7b-2739,Test,-1625.657104,-1625.601146
AE-QM7b-3781,Test,-1707.618164,-1708.21051
AE-QM7b-5405,Test,-1660.40564,-1660.200312
AE-QM7b-5695,Test,-1714.513306,-1714.360021
AE-QM7b-4001,Test,-1835.636841,-1835.653759
AE-QM7b-5995,Test,-1437.574951,-1437.721244
AE-QM7b-6587,Test,-1450.624146,-1450.528863
AE-QM7b-2223,Test,-1475.23291,-1475.284961
AE-QM7b-4392,Test,-1441.067017,-1440.20908
AE-QM7b-5539,Test,-1432.902344,-1433.489559
AE-QM7b-6420,Test,-1479.206543,-1479.886854
AE-QM7b-6620,Test,-1586.877319,-1585.099121
AE-QM7b-3125,Test,-1362.074219,-1361.726151
AE-QM7b-1577,Test,-1636.917236,-1637.271321
AE-QM7b-3543,Test,-1829.470703,-1829.642048
AE-QM7b-3,Test,-560.3900146,-560.3779875
AE-QM7b-6697,Test,-1262.283447,-1260.964229
AE-QM7b-4899,Test,-1712.023926,-1712.352626
AE-QM7b-662,Test,-1197.644653,-1196.67595
AE-QM7b-2879,Test,-1465.390015,-1466.011897
AE-QM7b-5378,Test,-1584.724487,-1585.368916
AE-QM7b-3918,Test,-1780.542969,-1780.222302
AE-QM7b-3152,Test,-1694.730469,-1693.846684
AE-QM7b-4753,Test,-1249.979736,-1250.157824
AE-QM7b-5732,Test,-1590.929077,-1591.80785
AE-QM7b-252,Test,-1473.1073,-1472.571192
AE-QM7b-3021,Test,-1645.151611,-1645.68832
AE-QM7b-1408,Test,-2032.212036,-2031.420338
AE-QM7b-6004,Test,-1408.695679,-1408.63702
AE-QM7b-4448,Test,-1527.396973,-1528.072992
AE-QM7b-492,Test,-1627.871338,-1627.615487
AE-QM7b-4823,Test,-1435.947144,-1436.561951
AE-QM7b-6860,Test,-1152.29541,-1151.447435
AE-QM7b-1446,Test,-1740.268555,-1740.306272
AE-QM7b-1265,Test,-1624.141602,-1623.686214
AE-QM7b-760,Test,-1413.513184,-1412.577845
AE-QM7b-422,Test,-1344.2854,-1344.842015
AE-QM7b-2451,Test,-1902.911621,-1902.27756
AE-QM7b-2285,Test,-2037.881958,-2037.071441
AE-QM7b-1668,Test,-1622.917236,-1622.809887
AE-QM7b-6192,Test,-1707.590698,-1707.566667
AE-QM7b-6113,Test,-1581.869751,-1581.594599
AE-QM7b-3023,Test,-1641.972778,-1642.073696
AE-QM7b-3843,Test,-1514.89209,-1515.311702
AE-QM7b-57,Test,-854.4314575,-854.6887606
AE-QM7b-3137,Test,-1500.663818,-1500.403774
AE-QM7b-4194,Test,-1634.446899,-1634.124381
AE-QM7b-5993,Test,-1414.614258,-1415.348033
AE-QM7b-1806,Test,-1901.686035,-1900.583157
AE-QM7b-4623,Test,-1598.367188,-1598.237246
AE-QM7b-1739,Test,-1640.785522,-1641.192838
AE-QM7b-3431,Test,-1512.383545,-1511.941998
AE-QM7b-2902,Test,-1634.005005,-1634.032502
AE-QM7b-606,Test,-1209.708984,-1210.384607
AE-QM7b-2861,Test,-1779.967285,-1780.173658
AE-QM7b-6894,Test,-1185.081177,-1185.238673
AE-QM7b-478,Test,-1608.576782,-1608.851108
AE-QM7b-4857,Test,-1463.780029,-1463.744308
AE-QM7b-7119,Test,-1264.67981,-1265.140406
AE-QM7b-2175,Test,-1785.271729,-1785.10149
AE-QM7b-3629,Test,-1838.605103,-1838.467633
AE-QM7b-1140,Test,-1146.781616,-1147.683315
AE-QM7b-896,Test,-1266.93811,-1266.796938
AE-QM7b-455,Test,-1491.980591,-1492.301041
AE-QM7b-3177,Test,-1833.721924,-1833.737327
AE-QM7b-4232,Test,-1479.675659,-1478.977201
AE-QM7b-5230,Test,-1313.604858,-1313.685067
AE-QM7b-6647,Test,-1340.712646,-1340.403498
AE-QM7b-6643,Test,-1457.020142,-1454.90308
AE-QM7b-7140,Test,-1150.838623,-1150.378497
AE-QM7b-1681,Test,-1639.749878,-1640.200825
AE-QM7b-6485,Test,-1465.292847,-1464.482597
AE-QM7b-6536,Test,-1194.635498,-1194.36758
AE-QM7b-4947,Test,-1704.364014,-1703.283444
AE-QM7b-5882,Test,-1232.132202,-1232.032444
AE-QM7b-1728,Test,-1772.940552,-1773.125068
AE-QM7b-8,Test,-700.4419556,-700.0189409
AE-QM7b-4782,Test,-1362.085083,-1361.934118
AE-QM7b-5636,Test,-1701.702148,-1701.401193
AE-QM7b-3100,Test,-1503.172485,-1502.913924
AE-QM7b-18,Test,-1147.570679,-1147.288979
AE-QM7b-6102,Test,-1581.354126,-1581.847533
AE-QM7b-4963,Test,-1417.763062,-1416.673695
AE-QM7b-6223,Test,-1579.477417,-1579.836561
AE-QM7b-3705,Test,-1832.994263,-1832.839113
AE-QM7b-3959,Test,-1624.469849,-1624.526358
AE-QM7b-6618,Test,-1461.501221,-1460.531418
AE-QM7b-4080,Test,-1479.637451,-1479.815225
AE-QM7b-4792,Test,-1247.356201,-1246.414932
AE-QM7b-5811,Test,-1479.129883,-1479.457146
AE-QM7b-6213,Test,-1063.571899,-1064.047519
AE-QM7b-6561,Test,-1443.423828,-1443.163364
AE-QM7b-502,Test,-1469.462036,-1469.169912
AE-QM7b-6552,Test,-1176.577271,-1176.435151
AE-QM7b-2913,Test,-1774.281006,-1774.637808
AE-QM7b-1574,Test,-1912.256714,-1912.139936
AE-QM7b-6962,Test,-1261.816895,-1260.075496
AE-QM7b-1631,Test,-1488.254761,-1488.076722
AE-QM7b-108,Test,-1053.119995,-1053.570854
AE-QM7b-3740,Test,-1403.859009,-1403.911395
AE-QM7b-805,Test,-1224.167114,-1223.285861
AE-QM7b-5246,Test,-1721.21582,-1721.333901
AE-QM7b-5891,Test,-1286.365601,-1287.474863
AE-QM7b-6022,Test,-1543.598877,-1542.946708
AE-QM7b-6469,Test,-1567.670166,-1566.28015
AE-QM7b-3930,Test,-1528.105469,-1528.883161
AE-QM7b-3681,Test,-1849.271484,-1848.534833
AE-QM7b-5986,Test,-1644.664551,-1643.786521
AE-QM7b-3570,Test,-1379.74939,-1379.596281
AE-QM7b-1202,Test,-2031.235474,-2030.910096
AE-QM7b-3006,Test,-1500.778809,-1501.220896
AE-QM7b-2207,Test,-1656.105347,-1656.860239
AE-QM7b-4226,Test,-1765.433838,-1765.045289
AE-QM7b-1252,Test,-1726.155151,-1726.439133
AE-QM7b-4833,Test,-1579.573242,-1580.326967
AE-QM7b-323,Test,-1453.068237,-1452.77619
AE-QM7b-3521,Test,-1834.851807,-1834.154309
AE-QM7b-4160,Test,-1688.142944,-1687.166896
AE-QM7b-5433,Test,-1567.547119,-1567.586347
AE-QM7b-6893,Test,-1345.137573,-1345.329704
AE-QM7b-5722,Test,-1697.010498,-1696.367759
AE-QM7b-6426,Test,-1325.296997,-1325.915019
AE-QM7b-5424,Test,-1486.923828,-1487.33881
AE-QM7b-4778,Test,-1447.800903,-1447.886203
AE-QM7b-1137,Test,-1142.740967,-1143.403042
AE-QM7b-5528,Test,-1469.631592,-1470.154308
AE-QM7b-3568,Test,-1541.050781,-1540.013765
AE-QM7b-3082,Test,-1673.22522,-1672.724456
AE-QM7b-808,Test,-1375.127441,-1374.073006
AE-QM7b-5785,Test,-1459.080078,-1459.123389
AE-QM7b-7171,Test,-1089.999756,-1088.518034
AE-QM7b-3671,Test,-1836.460327,-1836.383124
AE-QM7b-3816,Test,-1666.158936,-1665.571286
AE-QM7b-1466,Test,-1892.626587,-1891.901515
AE-QM7b-5609,Test,-1467.027222,-1467.419254
AE-QM7b-6884,Test,-1412.220581,-1411.420259
AE-QM7b-6270,Test,-1312.849731,-1313.464217
AE-QM7b-101,Test,-1003.349731,-1003.207771
AE-QM7b-6098,Test,-1295.136108,-1295.162182
AE-QM7b-3477,Test,-1697.181641,-1697.223604
AE-QM7b-721,Test,-1386.01416,-1385.875102
AE-QM7b-1229,Test,-1620.369141,-1620.516062
AE-QM7b-4790,Test,-1286.154907,-1285.983897
AE-QM7b-3942,Test,-1774.108643,-1773.138521
AE-QM7b-2090,Test,-1638.390259,-1638.960979
AE-QM7b-3095,Test,-1698.158203,-1698.323165
AE-TAE140-118,Test,-59.24942017,-59.75
AE-QM7b-815,Test,-1372.389038,-1370.89914
AE-QM7b-5878,Test,-1450.815674,-1450.639071
AE-QM7b-2889,Test,-1240.087524,-1241.040369
AE-QM7b-7038,Test,-1267.667114,-1268.730959
AE-QM7b-6682,Test,-1318.958496,-1317.067182
AE-QM7b-2921,Test,-1144.021362,-1145.485278
AE-QM7b-3252,Test,-1685.595947,-1686.005745
AE-QM7b-4973,Test,-1708.15564,-1708.246221
AE-QM7b-4045,Test,-1652.888184,-1652.55806
AE-QM7b-4910,Test,-1509.272827,-1509.830607
AE-TAE140-40,Test,-675.6716919,-677.864
AE-QM7b-4613,Test,-1203.752197,-1203.552906
AE-QM7b-5928,Test,-1847.070801,-1846.024714
AE-QM7b-2965,Test,-1756.661987,-1757.49287
AE-QM7b-5571,Test,-1414.287476,-1414.999718
AE-QM7b-6053,Test,-1573.97998,-1572.706947
AE-QM7b-6780,Test,-1457.682129,-1457.570162
AE-QM7b-3330,Test,-1555.700317,-1555.537461
AE-QM7b-5927,Test,-1443.079102,-1442.691846
AE-QM7b-4111,Test,-1551.449097,-1551.69821
AE-QM7b-4097,Test,-1615.277954,-1615.220326
AE-QM7b-1670,Test,-1627.666382,-1627.07446
AE-QM7b-4703,Test,-1706.355591,-1705.564361
AE-QM7b-2778,Test,-1400.21228,-1401.324395
AE-QM7b-1518,Test,-1633.890015,-1632.481314
AE-QM7b-1390,Test,-1744.883667,-1744.941561
AE-QM7b-266,Test,-1448.528564,-1448.461228
AE-QM7b-4129,Test,-1823.495972,-1822.673759
AE-QM7b-4604,Test,-1147.603638,-1148.297427
AE-QM7b-463,Test,-1477.524048,-1477.740524
AE-QM7b-1386,Test,-1427.413208,-1427.285499
AE-QM7b-1344,Test,-1740.306885,-1739.614136
AE-QM7b-6099,Test,-1434.011719,-1434.660975
AE-QM7b-4089,Test,-1523.22229,-1523.533855
AE-QM7b-6784,Test,-1340.942383,-1339.997372
AE-QM7b-5801,Test,-1391.460938,-1392.166051
AE-QM7b-6593,Test,-1333.76123,-1332.750679
AE-QM7b-2802,Test,-1370.951416,-1371.190138
AE-QM7b-1072,Test,-1237.324341,-1237.265725
AE-QM7b-3458,Test,-1276.989136,-1275.986324
AE-QM7b-2432,Test,-1587.585938,-1587.621068
AE-QM7b-3744,Test,-1563.762329,-1563.983991
AE-QM7b-5181,Test,-1552.110962,-1552.868446
AE-QM7b-2708,Test,-1909.825806,-1908.985165
AE-QM7b-514,Test,-1444.900879,-1445.223193
AE-QM7b-2901,Test,-1635.785889,-1635.549503
AE-QM7b-5600,Test,-1456.024414,-1456.059348
AE-QM7b-2805,Test,-1474.15918,-1474.098227
AE-QM7b-2406,Test,-1760.378296,-1759.620733
AE-QM7b-5773,Test,-1560.519165,-1560.085873
AE-QM7b-5131,Test,-1363.004272,-1362.953848
AE-QM7b-7025,Test,-1301.407715,-1300.51708
AE-QM7b-368,Test,-1235.139893,-1236.529061
AE-QM7b-2195,Test,-2043.052368,-2042.469398
AE-QM7b-1321,Test,-1462.974365,-1462.46936
AE-QM7b-646,Test,-1236.202637,-1236.265046
AE-QM7b-311,Test,-1579.716797,-1579.565913
AE-QM7b-6294,Test,-1283.472778,-1282.6239
AE-QM7b-4701,Test,-1569.144653,-1568.883239
AE-QM7b-1431,Test,-1730.5979,-1730.602296
AE-QM7b-5021,Test,-1442.925903,-1442.923087
AE-QM7b-111,Test,-1198.928955,-1199.221115
AE-QM7b-6800,Test,-1113.802979,-1113.686313
AE-QM7b-477,Test,-1744.360962,-1743.527289
AE-QM7b-1810,Test,-1752.525635,-1752.519739
AE-QM7b-7029,Test,-1431.303345,-1429.77235
AE-QM7b-5797,Test,-1417.65918,-1416.648369
AE-QM7b-3031,Test,-1349.952393,-1350.033925
AE-QM7b-2816,Test,-1767.347534,-1766.733542
AE-QM7b-4931,Test,-1411.213867,-1411.235899
AE-QM7b-1420,Test,-1733.738525,-1733.189227
AE-QM7b-1897,Test,-1779.335327,-1778.963575
AE-QM7b-1194,Test,-2048.470215,-2047.621869
AE-QM7b-6405,Test,-1404.798706,-1404.734667
AE-QM7b-3038,Test,-1257.199219,-1257.778151
AE-QM7b-5292,Test,-1463.810059,-1464.553862
AE-QM7b-6963,Test,-1426.466675,-1424.70687
AE-QM7b-65,Test,-1589.90686,-1588.98157
AE-QM7b-4541,Test,-1221.435669,-1221.663371
AE-QM7b-374,Test,-1607.695923,-1606.959092
AE-QM7b-1324,Test,-1598.729858,-1598.898778
AE-QM7b-3872,Test,-1564.968872,-1563.4835
AE-QM7b-5186,Test,-1449.486084,-1449.42607
AE-QM7b-6464,Test,-1568.93396,-1567.453185
AE-QM7b-6910,Test,-1420.568604,-1420.172527
AE-QM7b-5578,Test,-1486.408081,-1486.542841
AE-QM7b-2269,Test,-1479.88501,-1480.167066
AE-QM7b-4504,Test,-1208.969116,-1208.751574
AE-QM7b-1214,Test,-2029.263062,-2028.366117
AE-QM7b-534,Test,-1471.185425,-1470.832714
AE-QM7b-5850,Test,-1421.182739,-1421.387818
AE-QM7b-404,Test,-1599.404053,-1598.749872
AE-QM7b-4639,Test,-1617.459595,-1617.695838
AE-TAE140-96,Test,-283.9888611,-285.447
AE-QM7b-3518,Test,-1351.522705,-1351.383565
AE-QM7b-3537,Test,-1634.657593,-1634.603429
AE-QM7b-1746,Test,-1904.596802,-1904.399022
AE-QM7b-2235,Test,-1499.668091,-1499.981126
AE-QM7b-400,Test,-1605.531982,-1605.514166
AE-QM7b-1403,Test,-1728.58728,-1729.14765
AE-QM7b-2511,Test,-1909.538574,-1909.005459
AE-QM7b-2216,Test,-1799.711914,-1799.240268
AE-QM7b-6398,Test,-1599.066162,-1599.630792
AE-QM7b-3372,Test,-1395.547974,-1396.020432
AE-QM7b-2323,Test,-1618.973877,-1618.720418
AE-QM7b-1338,Test,-1725.695557,-1725.602138
AE-QM7b-3274,Test,-1642.73877,-1643.086134
AE-QM7b-5896,Test,-1351.1698,-1350.855847
AE-QM7b-3633,Test,-1705.358521,-1705.151558
AE-QM7b-2113,Test,-1640.592529,-1641.341569
AE-QM7b-3135,Test,-1555.566284,-1556.13753
AE-QM7b-6684,Test,-1447.264648,-1446.252304
AE-QM7b-1512,Test,-1575.807617,-1575.67328
AE-QM7b-1150,Test,-1251.035522,-1251.797157
AE-QM7b-7018,Test,-1118.073364,-1115.833948
AE-QM7b-4381,Test,-1685.72998,-1685.591838
AE-QM7b-6028,Test,-1290.463623,-1290.443912
AE-QM7b-905,Test,-1218.900879,-1218.460043
AE-QM7b-4310,Test,-1507.500366,-1507.634999
AE-QM7b-3663,Test,-1555.279053,-1556.132623
AE-QM7b-3379,Test,-1688.679077,-1688.215083
AE-QM7b-4209,Test,-1779.125854,-1778.162461
AE-QM7b-5731,Test,-1466.77832,-1467.648939
AE-QM7b-4663,Test,-1414.967285,-1415.307157
AE-QM7b-5354,Test,-1493.128418,-1493.765909
AE-QM7b-2867,Test,-1791.420044,-1790.826294
AE-QM7b-2023,Test,-1340.549805,-1339.483962
AE-QM7b-231,Test,-1734.296265,-1733.873488
AE-QM7b-1945,Test,-1659.167725,-1659.199947
AE-QM7b-3673,Test,-1711.314087,-1711.165284
AE-QM7b-774,Test,-1680.083252,-1678.500238
AE-QM7b-6931,Test,-1297.539429,-1297.007047
AE-QM7b-6548,Test,-1555.088745,-1554.603392
AE-QM7b-415,Test,-1604.727661,-1604.382565
AE-QM7b-6563,Test,-1522.773438,-1522.161242
AE-QM7b-3774,Test,-1837.456177,-1837.26988
AE-QM7b-2019,Test,-1540.28479,-1540.981732
AE-QM7b-685,Test,-1410.008789,-1408.807581
AE-QM7b-4689,Test,-1379.607178,-1379.876104
AE-QM7b-1427,Test,-1876.081177,-1874.928281
AE-QM7b-699,Test,-1212.026123,-1210.89215
AE-QM7b-4773,Test,-1701.836182,-1701.686179
AE-QM7b-5202,Test,-1296.936279,-1297.695129
AE-QM7b-2594,Test,-1589.673218,-1589.944097
AE-QM7b-6578,Test,-1266.486816,-1265.862931
AE-QM7b-6181,Test,-1577.848267,-1577.972124
AE-QM7b-1014,Test,-1443.761475,-1443.822054
AE-QM7b-2325,Test,-1767.36792,-1766.231012
AE-QM7b-6389,Test,-1596.461792,-1596.298205
AE-QM7b-4199,Test,-1501.123413,-1500.801278
AE-QM7b-1867,Test,-1619.10791,-1619.031014
AE-QM7b-2004,Test,-1196.349487,-1196.713243
AE-QM7b-878,Test,-1347.666626,-1346.979792
AE-QM7b-3703,Test,-1970.932739,-1970.715879
AE-QM7b-4618,Test,-1413.167114,-1412.822873
AE-QM7b-541,Test,-1238.108154,-1238.898211
AE-QM7b-2271,Test,-1744.578491,-1744.549993
AE-QM7b-679,Test,-1540.421509,-1539.452288
AE-QM7b-5338,Test,-1856.301025,-1856.21722
AE-QM7b-6190,Test,-1308.290894,-1308.289884
AE-QM7b-1005,Test,-1452.723633,-1453.093261
AE-QM7b-6821,Test,-1430.719238,-1430.087469
AE-QM7b-5352,Test,-1715.336792,-1715.446297
AE-QM7b-3417,Test,-1429.787842,-1429.122715
AE-QM7b-3195,Test,-1582.54834,-1582.838705
AE-QM7b-5775,Test,-1589.511963,-1589.776271
AE-TAE140-41,Test,-699.9488525,-704.1
AE-QM7b-5371,Test,-1727.526855,-1727.377941
AE-QM7b-7177,Test,-1095.208496,-1093.387325
AE-QM7b-4230,Test,-1625.638062,-1625.366039
AE-QM7b-1666,Test,-1762.291992,-1762.085979
AE-QM7b-3263,Test,-1710.624756,-1710.523988
AE-QM7b-6907,Test,-1343.92981,-1342.694267
AE-QM7b-5856,Test,-1532.032349,-1532.00758
AE-QM7b-898,Test,-1414.202637,-1413.373871
AE-QM7b-2856,Test,-1634.579468,-1635.637542
AE-QM7b-1435,Test,-1873.744995,-1873.10679
AE-QM7b-6221,Test,-1577.792236,-1577.533964
AE-QM7b-600,Test,-1237.801758,-1237.911055
AE-QM7b-4807,Test,-1470.895508,-1471.641258
AE-QM7b-7080,Test,-1225.180786,-1225.174294
AE-QM7b-5197,Test,-1384.538208,-1385.414044
AE-QM7b-5598,Test,-1468.58667,-1468.889569
AE-QM7b-7088,Test,-1296.926636,-1296.482241
AE-QM7b-623,Test,-1608.366089,-1608.424092
AE-QM7b-6266,Test,-1708.39502,-1709.656365
AE-QM7b-2272,Test,-1601.565186,-1602.362965
AE-QM7b-6896,Test,-1210.512085,-1210.13225
AE-QM7b-2580,Test,-1610.605469,-1610.303639
AE-QM7b-4997,Test,-1433.695679,-1433.825009
AE-QM7b-6424,Test,-1249.089355,-1249.513654
AE-QM7b-6521,Test,-1442.715332,-1441.090565
AE-QM7b-5832,Test,-1416.242065,-1415.705013
AE-QM7b-6477,Test,-1438.540649,-1437.740176
AE-TAE140-110,Test,-109.3548203,-105.815
AE-QM7b-3652,Test,-1681.057495,-1681.418203
AE-QM7b-256,Test,-1588.918335,-1589.276233
AE-QM7b-2608,Test,-1494.727417,-1495.090041
AE-QM7b-3561,Test,-1833.741089,-1832.995198
AE-QM7b-6766,Test,-1374.130371,-1373.17183
AE-QM7b-5313,Test,-1488.514526,-1488.603687
AE-QM7b-2480,Test,-1744.789185,-1744.763325
AE-QM7b-510,Test,-1452.216064,-1452.505522
AE-QM7b-3298,Test,-1381.377197,-1382.126694
AE-QM7b-6592,Test,-1466.288696,-1465.436866
AE-QM7b-5592,Test,-1558.918701,-1558.302591
AE-QM7b-1249,Test,-1756.488403,-1756.400826
AE-QM7b-6453,Test,-1425.261597,-1424.614476
AE-QM7b-865,Test,-1532.838135,-1531.88255
AE-QM7b-4401,Test,-1706.469238,-1706.448005
AE-QM7b-363,Test,-1477.197021,-1476.977142
AE-QM7b-4629,Test,-1461.577759,-1461.591333
AE-QM7b-5556,Test,-1535.5177,-1536.075155
AE-QM7b-559,Test,-1605.713867,-1605.553504
AE-QM7b-1300,Test,-1764.301514,-1763.422441
AE-QM7b-4984,Test,-1011.982361,-1012.170384
AE-QM7b-4553,Test,-1163.46106,-1162.128779
AE-QM7b-6259,Test,-1851.465698,-1851.261616
AE-QM7b-7054,Test,-1234.479248,-1234.342809
AE-QM7b-1326,Test,-1624.965088,-1624.278181
AE-QM7b-7014,Test,-1134.055176,-1131.546912
AE-QM7b-234,Test,-1883.092773,-1882.538518
AE-QM7b-4907,Test,-1578.328491,-1578.824054
AE-QM7b-6581,Test,-1317.541382,-1317.281412
AE-TAE140-39,Test,-700.8580322,-705.605
AE-QM7b-6023,Test,-1384.059448,-1383.846165
AE-QM7b-1705,Test,-1914.248291,-1913.277085
AE-QM7b-4598,Test,-1296.285156,-1296.190886
AE-QM7b-1353,Test,-1880.906982,-1880.824543
AE-QM7b-6414,Test,-1108.967651,-1109.076161
AE-QM7b-4024,Test,-1362.916748,-1361.777618
AE-QM7b-1221,Test,-2177.370117,-2176.648088
AE-QM7b-576,Test,-1486.658447,-1486.607757
AE-QM7b-2248,Test,-1589.673218,-1590.017063
AE-QM7b-98,Test,-1314.806885,-1313.782298
AE-QM7b-5218,Test,-1706.796021,-1705.990436
AE-QM7b-5769,Test,-1654.622437,-1654.508602
AE-QM7b-2110,Test,-1605.088745,-1605.679099
AE-QM7b-5576,Test,-1508.047241,-1508.374863
AE-QM7b-2734,Test,-1609.379883,-1609.384504
AE-QM7b-1688,Test,-1625.713135,-1625.260487
AE-QM7b-3685,Test,-1978.707642,-1977.861049
AE-QM7b-3465,Test,-1397.290649,-1397.336833
AE-QM7b-6127,Test,-1487.958008,-1488.530332
AE-QM7b-1130,Test,-1273.038696,-1273.115417
AE-QM7b-2785,Test,-1615.795044,-1615.890204
AE-QM7b-4320,Test,-1567.72644,-1567.148156
AE-QM7b-3406,Test,-1703.290405,-1703.278838
AE-QM7b-4216,Test,-1628.548828,-1628.477808
AE-QM7b-5690,Test,-1585.153931,-1583.745522
AE-QM7b-4969,Test,-1423.20166,-1423.184849
AE-QM7b-365,Test,-1605.780884,-1605.187231
AE-QM7b-5990,Test,-1473.845825,-1474.06677
AE-QM7b-6066,Test,-1417.640015,-1418.07693
AE-QM7b-3922,Test,-1644.251587,-1644.662942
AE-QM7b-6325,Test,-1425.126221,-1425.615557
AE-QM7b-1469,Test,-1727.112671,-1727.816509
AE-QM7b-578,Test,-1352.971191,-1353.616189
AE-QM7b-125,Test,-1309.014038,-1309.152744
AE-QM7b-570,Test,-1355.307495,-1355.918849
AE-QM7b-2335,Test,-1626.289063,-1626.705702
AE-QM7b-3323,Test,-1505.604492,-1505.486015
AE-QM7b-4423,Test,-1635.72998,-1634.732877
AE-QM7b-2744,Test,-1768.651001,-1768.972529
